name,label,dataset,full_path,speaker
Happy\0003_000952.wav,happy,esd,ESD/ESV\Happy\0003_000952.wav,3.0
Happy\0003_000953.wav,happy,esd,ESD/ESV\Happy\0003_000953.wav,3.0
Happy\0003_000954.wav,happy,esd,ESD/ESV\Happy\0003_000954.wav,3.0
Happy\0003_000955.wav,happy,esd,ESD/ESV\Happy\0003_000955.wav,3.0
Happy\0003_000956.wav,happy,esd,ESD/ESV\Happy\0003_000956.wav,3.0
Happy\0003_000957.wav,happy,esd,ESD/ESV\Happy\0003_000957.wav,3.0
Happy\0003_000958.wav,happy,esd,ESD/ESV\Happy\0003_000958.wav,3.0
Happy\0003_000959.wav,happy,esd,ESD/ESV\Happy\0003_000959.wav,3.0
Happy\0003_000960.wav,happy,esd,ESD/ESV\Happy\0003_000960.wav,3.0
Happy\0003_000961.wav,happy,esd,ESD/ESV\Happy\0003_000961.wav,3.0
Happy\0003_000962.wav,happy,esd,ESD/ESV\Happy\0003_000962.wav,3.0
Happy\0003_000963.wav,happy,esd,ESD/ESV\Happy\0003_000963.wav,3.0
Happy\0003_000964.wav,happy,esd,ESD/ESV\Happy\0003_000964.wav,3.0
Happy\0003_000965.wav,happy,esd,ESD/ESV\Happy\0003_000965.wav,3.0
Happy\0003_000966.wav,happy,esd,ESD/ESV\Happy\0003_000966.wav,3.0
Happy\0003_000967.wav,happy,esd,ESD/ESV\Happy\0003_000967.wav,3.0
Happy\0003_000968.wav,happy,esd,ESD/ESV\Happy\0003_000968.wav,3.0
Happy\0003_000969.wav,happy,esd,ESD/ESV\Happy\0003_000969.wav,3.0
Happy\0003_000970.wav,happy,esd,ESD/ESV\Happy\0003_000970.wav,3.0
Happy\0003_000971.wav,happy,esd,ESD/ESV\Happy\0003_000971.wav,3.0
Happy\0003_000972.wav,happy,esd,ESD/ESV\Happy\0003_000972.wav,3.0
Happy\0003_000973.wav,happy,esd,ESD/ESV\Happy\0003_000973.wav,3.0
Happy\0003_000974.wav,happy,esd,ESD/ESV\Happy\0003_000974.wav,3.0
Happy\0003_000975.wav,happy,esd,ESD/ESV\Happy\0003_000975.wav,3.0
Happy\0003_000976.wav,happy,esd,ESD/ESV\Happy\0003_000976.wav,3.0
Happy\0003_000977.wav,happy,esd,ESD/ESV\Happy\0003_000977.wav,3.0
Happy\0003_000978.wav,happy,esd,ESD/ESV\Happy\0003_000978.wav,3.0
Happy\0003_000979.wav,happy,esd,ESD/ESV\Happy\0003_000979.wav,3.0
Happy\0003_000980.wav,happy,esd,ESD/ESV\Happy\0003_000980.wav,3.0
Happy\0003_000981.wav,happy,esd,ESD/ESV\Happy\0003_000981.wav,3.0
Happy\0003_000982.wav,happy,esd,ESD/ESV\Happy\0003_000982.wav,3.0
Happy\0003_000983.wav,happy,esd,ESD/ESV\Happy\0003_000983.wav,3.0
Happy\0003_000984.wav,happy,esd,ESD/ESV\Happy\0003_000984.wav,3.0
Happy\0003_000985.wav,happy,esd,ESD/ESV\Happy\0003_000985.wav,3.0
Happy\0003_000986.wav,happy,esd,ESD/ESV\Happy\0003_000986.wav,3.0
Happy\0003_000987.wav,happy,esd,ESD/ESV\Happy\0003_000987.wav,3.0
Happy\0003_000988.wav,happy,esd,ESD/ESV\Happy\0003_000988.wav,3.0
Happy\0003_000989.wav,happy,esd,ESD/ESV\Happy\0003_000989.wav,3.0
Happy\0003_000990.wav,happy,esd,ESD/ESV\Happy\0003_000990.wav,3.0
Happy\0003_000991.wav,happy,esd,ESD/ESV\Happy\0003_000991.wav,3.0
Happy\0003_000992.wav,happy,esd,ESD/ESV\Happy\0003_000992.wav,3.0
Happy\0003_000993.wav,happy,esd,ESD/ESV\Happy\0003_000993.wav,3.0
Happy\0003_000994.wav,happy,esd,ESD/ESV\Happy\0003_000994.wav,3.0
Happy\0003_000995.wav,happy,esd,ESD/ESV\Happy\0003_000995.wav,3.0
Happy\0003_000996.wav,happy,esd,ESD/ESV\Happy\0003_000996.wav,3.0
Happy\0003_000997.wav,happy,esd,ESD/ESV\Happy\0003_000997.wav,3.0
Happy\0003_000998.wav,happy,esd,ESD/ESV\Happy\0003_000998.wav,3.0
Happy\0003_000999.wav,happy,esd,ESD/ESV\Happy\0003_000999.wav,3.0
Happy\0003_001000.wav,happy,esd,ESD/ESV\Happy\0003_001000.wav,3.0
Happy\0003_001001.wav,happy,esd,ESD/ESV\Happy\0003_001001.wav,3.0
Happy\0003_001002.wav,happy,esd,ESD/ESV\Happy\0003_001002.wav,3.0
Happy\0003_001003.wav,happy,esd,ESD/ESV\Happy\0003_001003.wav,3.0
Happy\0003_001004.wav,happy,esd,ESD/ESV\Happy\0003_001004.wav,3.0
Happy\0003_001005.wav,happy,esd,ESD/ESV\Happy\0003_001005.wav,3.0
Happy\0003_001006.wav,happy,esd,ESD/ESV\Happy\0003_001006.wav,3.0
Happy\0003_001007.wav,happy,esd,ESD/ESV\Happy\0003_001007.wav,3.0
Happy\0003_001008.wav,happy,esd,ESD/ESV\Happy\0003_001008.wav,3.0
Happy\0003_001009.wav,happy,esd,ESD/ESV\Happy\0003_001009.wav,3.0
Happy\0003_001010.wav,happy,esd,ESD/ESV\Happy\0003_001010.wav,3.0
Happy\0003_001011.wav,happy,esd,ESD/ESV\Happy\0003_001011.wav,3.0
Happy\0003_001012.wav,happy,esd,ESD/ESV\Happy\0003_001012.wav,3.0
Happy\0003_001013.wav,happy,esd,ESD/ESV\Happy\0003_001013.wav,3.0
Happy\0003_001014.wav,happy,esd,ESD/ESV\Happy\0003_001014.wav,3.0
Happy\0003_001015.wav,happy,esd,ESD/ESV\Happy\0003_001015.wav,3.0
Happy\0003_001016.wav,happy,esd,ESD/ESV\Happy\0003_001016.wav,3.0
Happy\0003_001017.wav,happy,esd,ESD/ESV\Happy\0003_001017.wav,3.0
Happy\0003_001018.wav,happy,esd,ESD/ESV\Happy\0003_001018.wav,3.0
Happy\0003_001019.wav,happy,esd,ESD/ESV\Happy\0003_001019.wav,3.0
Happy\0003_001020.wav,happy,esd,ESD/ESV\Happy\0003_001020.wav,3.0
Happy\0003_001021.wav,happy,esd,ESD/ESV\Happy\0003_001021.wav,3.0
Happy\0003_001022.wav,happy,esd,ESD/ESV\Happy\0003_001022.wav,3.0
Happy\0003_001023.wav,happy,esd,ESD/ESV\Happy\0003_001023.wav,3.0
Happy\0003_001024.wav,happy,esd,ESD/ESV\Happy\0003_001024.wav,3.0
Happy\0003_001025.wav,happy,esd,ESD/ESV\Happy\0003_001025.wav,3.0
Happy\0003_001026.wav,happy,esd,ESD/ESV\Happy\0003_001026.wav,3.0
Happy\0003_001027.wav,happy,esd,ESD/ESV\Happy\0003_001027.wav,3.0
Happy\0003_001028.wav,happy,esd,ESD/ESV\Happy\0003_001028.wav,3.0
Happy\0003_001029.wav,happy,esd,ESD/ESV\Happy\0003_001029.wav,3.0
Happy\0003_001030.wav,happy,esd,ESD/ESV\Happy\0003_001030.wav,3.0
Happy\0003_001031.wav,happy,esd,ESD/ESV\Happy\0003_001031.wav,3.0
Happy\0003_001032.wav,happy,esd,ESD/ESV\Happy\0003_001032.wav,3.0
Happy\0003_001033.wav,happy,esd,ESD/ESV\Happy\0003_001033.wav,3.0
Happy\0003_001034.wav,happy,esd,ESD/ESV\Happy\0003_001034.wav,3.0
Happy\0003_001035.wav,happy,esd,ESD/ESV\Happy\0003_001035.wav,3.0
Happy\0003_001036.wav,happy,esd,ESD/ESV\Happy\0003_001036.wav,3.0
Happy\0003_001037.wav,happy,esd,ESD/ESV\Happy\0003_001037.wav,3.0
Happy\0003_001038.wav,happy,esd,ESD/ESV\Happy\0003_001038.wav,3.0
Happy\0003_001039.wav,happy,esd,ESD/ESV\Happy\0003_001039.wav,3.0
Happy\0003_001040.wav,happy,esd,ESD/ESV\Happy\0003_001040.wav,3.0
Happy\0003_001041.wav,happy,esd,ESD/ESV\Happy\0003_001041.wav,3.0
Happy\0003_001042.wav,happy,esd,ESD/ESV\Happy\0003_001042.wav,3.0
Happy\0003_001043.wav,happy,esd,ESD/ESV\Happy\0003_001043.wav,3.0
Happy\0003_001044.wav,happy,esd,ESD/ESV\Happy\0003_001044.wav,3.0
Happy\0003_001045.wav,happy,esd,ESD/ESV\Happy\0003_001045.wav,3.0
Happy\0003_001046.wav,happy,esd,ESD/ESV\Happy\0003_001046.wav,3.0
Happy\0003_001047.wav,happy,esd,ESD/ESV\Happy\0003_001047.wav,3.0
Happy\0003_001048.wav,happy,esd,ESD/ESV\Happy\0003_001048.wav,3.0
Happy\0003_001049.wav,happy,esd,ESD/ESV\Happy\0003_001049.wav,3.0
Happy\0003_001050.wav,happy,esd,ESD/ESV\Happy\0003_001050.wav,3.0
Neutral\0003_000001.wav,neutral,esd,ESD/ESV\Neutral\0003_000001.wav,3.0
Neutral\0003_000002.wav,neutral,esd,ESD/ESV\Neutral\0003_000002.wav,3.0
Neutral\0003_000003.wav,neutral,esd,ESD/ESV\Neutral\0003_000003.wav,3.0
Neutral\0003_000004.wav,neutral,esd,ESD/ESV\Neutral\0003_000004.wav,3.0
Neutral\0003_000005.wav,neutral,esd,ESD/ESV\Neutral\0003_000005.wav,3.0
Neutral\0003_000006.wav,neutral,esd,ESD/ESV\Neutral\0003_000006.wav,3.0
Neutral\0003_000007.wav,neutral,esd,ESD/ESV\Neutral\0003_000007.wav,3.0
Neutral\0003_000008.wav,neutral,esd,ESD/ESV\Neutral\0003_000008.wav,3.0
Neutral\0003_000009.wav,neutral,esd,ESD/ESV\Neutral\0003_000009.wav,3.0
Neutral\0003_000010.wav,neutral,esd,ESD/ESV\Neutral\0003_000010.wav,3.0
Neutral\0003_000011.wav,neutral,esd,ESD/ESV\Neutral\0003_000011.wav,3.0
Neutral\0003_000012.wav,neutral,esd,ESD/ESV\Neutral\0003_000012.wav,3.0
Neutral\0003_000013.wav,neutral,esd,ESD/ESV\Neutral\0003_000013.wav,3.0
Neutral\0003_000014.wav,neutral,esd,ESD/ESV\Neutral\0003_000014.wav,3.0
Neutral\0003_000015.wav,neutral,esd,ESD/ESV\Neutral\0003_000015.wav,3.0
Neutral\0003_000016.wav,neutral,esd,ESD/ESV\Neutral\0003_000016.wav,3.0
Neutral\0003_000017.wav,neutral,esd,ESD/ESV\Neutral\0003_000017.wav,3.0
Neutral\0003_000018.wav,neutral,esd,ESD/ESV\Neutral\0003_000018.wav,3.0
Neutral\0003_000019.wav,neutral,esd,ESD/ESV\Neutral\0003_000019.wav,3.0
Neutral\0003_000020.wav,neutral,esd,ESD/ESV\Neutral\0003_000020.wav,3.0
Neutral\0003_000021.wav,neutral,esd,ESD/ESV\Neutral\0003_000021.wav,3.0
Neutral\0003_000022.wav,neutral,esd,ESD/ESV\Neutral\0003_000022.wav,3.0
Neutral\0003_000023.wav,neutral,esd,ESD/ESV\Neutral\0003_000023.wav,3.0
Neutral\0003_000024.wav,neutral,esd,ESD/ESV\Neutral\0003_000024.wav,3.0
Neutral\0003_000025.wav,neutral,esd,ESD/ESV\Neutral\0003_000025.wav,3.0
Neutral\0003_000026.wav,neutral,esd,ESD/ESV\Neutral\0003_000026.wav,3.0
Neutral\0003_000027.wav,neutral,esd,ESD/ESV\Neutral\0003_000027.wav,3.0
Neutral\0003_000028.wav,neutral,esd,ESD/ESV\Neutral\0003_000028.wav,3.0
Neutral\0003_000029.wav,neutral,esd,ESD/ESV\Neutral\0003_000029.wav,3.0
Neutral\0003_000030.wav,neutral,esd,ESD/ESV\Neutral\0003_000030.wav,3.0
Neutral\0003_000031.wav,neutral,esd,ESD/ESV\Neutral\0003_000031.wav,3.0
Neutral\0003_000032.wav,neutral,esd,ESD/ESV\Neutral\0003_000032.wav,3.0
Neutral\0003_000033.wav,neutral,esd,ESD/ESV\Neutral\0003_000033.wav,3.0
Neutral\0003_000034.wav,neutral,esd,ESD/ESV\Neutral\0003_000034.wav,3.0
Neutral\0003_000035.wav,neutral,esd,ESD/ESV\Neutral\0003_000035.wav,3.0
Neutral\0003_000036.wav,neutral,esd,ESD/ESV\Neutral\0003_000036.wav,3.0
Neutral\0003_000037.wav,neutral,esd,ESD/ESV\Neutral\0003_000037.wav,3.0
Neutral\0003_000038.wav,neutral,esd,ESD/ESV\Neutral\0003_000038.wav,3.0
Neutral\0003_000039.wav,neutral,esd,ESD/ESV\Neutral\0003_000039.wav,3.0
Neutral\0003_000040.wav,neutral,esd,ESD/ESV\Neutral\0003_000040.wav,3.0
Neutral\0003_000041.wav,neutral,esd,ESD/ESV\Neutral\0003_000041.wav,3.0
Neutral\0003_000042.wav,neutral,esd,ESD/ESV\Neutral\0003_000042.wav,3.0
Neutral\0003_000043.wav,neutral,esd,ESD/ESV\Neutral\0003_000043.wav,3.0
Neutral\0003_000044.wav,neutral,esd,ESD/ESV\Neutral\0003_000044.wav,3.0
Neutral\0003_000045.wav,neutral,esd,ESD/ESV\Neutral\0003_000045.wav,3.0
Neutral\0003_000046.wav,neutral,esd,ESD/ESV\Neutral\0003_000046.wav,3.0
Neutral\0003_000047.wav,neutral,esd,ESD/ESV\Neutral\0003_000047.wav,3.0
Neutral\0003_000048.wav,neutral,esd,ESD/ESV\Neutral\0003_000048.wav,3.0
Neutral\0003_000049.wav,neutral,esd,ESD/ESV\Neutral\0003_000049.wav,3.0
Neutral\0003_000050.wav,neutral,esd,ESD/ESV\Neutral\0003_000050.wav,3.0
Neutral\0003_000051.wav,neutral,esd,ESD/ESV\Neutral\0003_000051.wav,3.0
Neutral\0003_000052.wav,neutral,esd,ESD/ESV\Neutral\0003_000052.wav,3.0
Neutral\0003_000053.wav,neutral,esd,ESD/ESV\Neutral\0003_000053.wav,3.0
Neutral\0003_000054.wav,neutral,esd,ESD/ESV\Neutral\0003_000054.wav,3.0
Neutral\0003_000055.wav,neutral,esd,ESD/ESV\Neutral\0003_000055.wav,3.0
Neutral\0003_000056.wav,neutral,esd,ESD/ESV\Neutral\0003_000056.wav,3.0
Neutral\0003_000057.wav,neutral,esd,ESD/ESV\Neutral\0003_000057.wav,3.0
Neutral\0003_000058.wav,neutral,esd,ESD/ESV\Neutral\0003_000058.wav,3.0
Neutral\0003_000059.wav,neutral,esd,ESD/ESV\Neutral\0003_000059.wav,3.0
Neutral\0003_000060.wav,neutral,esd,ESD/ESV\Neutral\0003_000060.wav,3.0
Neutral\0003_000061.wav,neutral,esd,ESD/ESV\Neutral\0003_000061.wav,3.0
Neutral\0003_000062.wav,neutral,esd,ESD/ESV\Neutral\0003_000062.wav,3.0
Neutral\0003_000063.wav,neutral,esd,ESD/ESV\Neutral\0003_000063.wav,3.0
Neutral\0003_000064.wav,neutral,esd,ESD/ESV\Neutral\0003_000064.wav,3.0
Neutral\0003_000065.wav,neutral,esd,ESD/ESV\Neutral\0003_000065.wav,3.0
Neutral\0003_000066.wav,neutral,esd,ESD/ESV\Neutral\0003_000066.wav,3.0
Neutral\0003_000067.wav,neutral,esd,ESD/ESV\Neutral\0003_000067.wav,3.0
Neutral\0003_000068.wav,neutral,esd,ESD/ESV\Neutral\0003_000068.wav,3.0
Neutral\0003_000069.wav,neutral,esd,ESD/ESV\Neutral\0003_000069.wav,3.0
Neutral\0003_000070.wav,neutral,esd,ESD/ESV\Neutral\0003_000070.wav,3.0
Neutral\0003_000071.wav,neutral,esd,ESD/ESV\Neutral\0003_000071.wav,3.0
Neutral\0003_000072.wav,neutral,esd,ESD/ESV\Neutral\0003_000072.wav,3.0
Neutral\0003_000073.wav,neutral,esd,ESD/ESV\Neutral\0003_000073.wav,3.0
Neutral\0003_000074.wav,neutral,esd,ESD/ESV\Neutral\0003_000074.wav,3.0
Neutral\0003_000075.wav,neutral,esd,ESD/ESV\Neutral\0003_000075.wav,3.0
Neutral\0003_000076.wav,neutral,esd,ESD/ESV\Neutral\0003_000076.wav,3.0
Neutral\0003_000077.wav,neutral,esd,ESD/ESV\Neutral\0003_000077.wav,3.0
Neutral\0003_000078.wav,neutral,esd,ESD/ESV\Neutral\0003_000078.wav,3.0
Neutral\0003_000079.wav,neutral,esd,ESD/ESV\Neutral\0003_000079.wav,3.0
Neutral\0003_000080.wav,neutral,esd,ESD/ESV\Neutral\0003_000080.wav,3.0
Neutral\0003_000081.wav,neutral,esd,ESD/ESV\Neutral\0003_000081.wav,3.0
Neutral\0003_000082.wav,neutral,esd,ESD/ESV\Neutral\0003_000082.wav,3.0
Neutral\0003_000083.wav,neutral,esd,ESD/ESV\Neutral\0003_000083.wav,3.0
Neutral\0003_000084.wav,neutral,esd,ESD/ESV\Neutral\0003_000084.wav,3.0
Neutral\0003_000085.wav,neutral,esd,ESD/ESV\Neutral\0003_000085.wav,3.0
Neutral\0003_000086.wav,neutral,esd,ESD/ESV\Neutral\0003_000086.wav,3.0
Neutral\0003_000087.wav,neutral,esd,ESD/ESV\Neutral\0003_000087.wav,3.0
Neutral\0003_000088.wav,neutral,esd,ESD/ESV\Neutral\0003_000088.wav,3.0
Neutral\0003_000089.wav,neutral,esd,ESD/ESV\Neutral\0003_000089.wav,3.0
Neutral\0003_000090.wav,neutral,esd,ESD/ESV\Neutral\0003_000090.wav,3.0
Neutral\0003_000091.wav,neutral,esd,ESD/ESV\Neutral\0003_000091.wav,3.0
Neutral\0003_000092.wav,neutral,esd,ESD/ESV\Neutral\0003_000092.wav,3.0
Neutral\0003_000093.wav,neutral,esd,ESD/ESV\Neutral\0003_000093.wav,3.0
Neutral\0003_000094.wav,neutral,esd,ESD/ESV\Neutral\0003_000094.wav,3.0
Neutral\0003_000095.wav,neutral,esd,ESD/ESV\Neutral\0003_000095.wav,3.0
Neutral\0003_000096.wav,neutral,esd,ESD/ESV\Neutral\0003_000096.wav,3.0
Neutral\0003_000097.wav,neutral,esd,ESD/ESV\Neutral\0003_000097.wav,3.0
Neutral\0003_000098.wav,neutral,esd,ESD/ESV\Neutral\0003_000098.wav,3.0
Neutral\0003_000099.wav,neutral,esd,ESD/ESV\Neutral\0003_000099.wav,3.0
Neutral\0003_000100.wav,neutral,esd,ESD/ESV\Neutral\0003_000100.wav,3.0
Neutral\0003_000101.wav,neutral,esd,ESD/ESV\Neutral\0003_000101.wav,3.0
Neutral\0003_000102.wav,neutral,esd,ESD/ESV\Neutral\0003_000102.wav,3.0
Neutral\0003_000103.wav,neutral,esd,ESD/ESV\Neutral\0003_000103.wav,3.0
Neutral\0003_000104.wav,neutral,esd,ESD/ESV\Neutral\0003_000104.wav,3.0
Neutral\0003_000105.wav,neutral,esd,ESD/ESV\Neutral\0003_000105.wav,3.0
Neutral\0003_000106.wav,neutral,esd,ESD/ESV\Neutral\0003_000106.wav,3.0
Neutral\0003_000107.wav,neutral,esd,ESD/ESV\Neutral\0003_000107.wav,3.0
Neutral\0003_000108.wav,neutral,esd,ESD/ESV\Neutral\0003_000108.wav,3.0
Neutral\0003_000109.wav,neutral,esd,ESD/ESV\Neutral\0003_000109.wav,3.0
Neutral\0003_000110.wav,neutral,esd,ESD/ESV\Neutral\0003_000110.wav,3.0
Neutral\0003_000111.wav,neutral,esd,ESD/ESV\Neutral\0003_000111.wav,3.0
Neutral\0003_000112.wav,neutral,esd,ESD/ESV\Neutral\0003_000112.wav,3.0
Neutral\0003_000113.wav,neutral,esd,ESD/ESV\Neutral\0003_000113.wav,3.0
Neutral\0003_000114.wav,neutral,esd,ESD/ESV\Neutral\0003_000114.wav,3.0
Neutral\0003_000115.wav,neutral,esd,ESD/ESV\Neutral\0003_000115.wav,3.0
Neutral\0003_000116.wav,neutral,esd,ESD/ESV\Neutral\0003_000116.wav,3.0
Neutral\0003_000117.wav,neutral,esd,ESD/ESV\Neutral\0003_000117.wav,3.0
Neutral\0003_000118.wav,neutral,esd,ESD/ESV\Neutral\0003_000118.wav,3.0
Neutral\0003_000119.wav,neutral,esd,ESD/ESV\Neutral\0003_000119.wav,3.0
Neutral\0003_000120.wav,neutral,esd,ESD/ESV\Neutral\0003_000120.wav,3.0
Neutral\0003_000121.wav,neutral,esd,ESD/ESV\Neutral\0003_000121.wav,3.0
Neutral\0003_000122.wav,neutral,esd,ESD/ESV\Neutral\0003_000122.wav,3.0
Neutral\0003_000123.wav,neutral,esd,ESD/ESV\Neutral\0003_000123.wav,3.0
Neutral\0003_000124.wav,neutral,esd,ESD/ESV\Neutral\0003_000124.wav,3.0
Neutral\0003_000125.wav,neutral,esd,ESD/ESV\Neutral\0003_000125.wav,3.0
Neutral\0003_000126.wav,neutral,esd,ESD/ESV\Neutral\0003_000126.wav,3.0
Neutral\0003_000127.wav,neutral,esd,ESD/ESV\Neutral\0003_000127.wav,3.0
Neutral\0003_000128.wav,neutral,esd,ESD/ESV\Neutral\0003_000128.wav,3.0
Neutral\0003_000129.wav,neutral,esd,ESD/ESV\Neutral\0003_000129.wav,3.0
Neutral\0003_000130.wav,neutral,esd,ESD/ESV\Neutral\0003_000130.wav,3.0
Neutral\0003_000131.wav,neutral,esd,ESD/ESV\Neutral\0003_000131.wav,3.0
Neutral\0003_000132.wav,neutral,esd,ESD/ESV\Neutral\0003_000132.wav,3.0
Neutral\0003_000133.wav,neutral,esd,ESD/ESV\Neutral\0003_000133.wav,3.0
Neutral\0003_000134.wav,neutral,esd,ESD/ESV\Neutral\0003_000134.wav,3.0
Neutral\0003_000135.wav,neutral,esd,ESD/ESV\Neutral\0003_000135.wav,3.0
Neutral\0003_000136.wav,neutral,esd,ESD/ESV\Neutral\0003_000136.wav,3.0
Neutral\0003_000137.wav,neutral,esd,ESD/ESV\Neutral\0003_000137.wav,3.0
Neutral\0003_000138.wav,neutral,esd,ESD/ESV\Neutral\0003_000138.wav,3.0
Neutral\0003_000139.wav,neutral,esd,ESD/ESV\Neutral\0003_000139.wav,3.0
Neutral\0003_000140.wav,neutral,esd,ESD/ESV\Neutral\0003_000140.wav,3.0
Neutral\0003_000141.wav,neutral,esd,ESD/ESV\Neutral\0003_000141.wav,3.0
Neutral\0003_000142.wav,neutral,esd,ESD/ESV\Neutral\0003_000142.wav,3.0
Neutral\0003_000143.wav,neutral,esd,ESD/ESV\Neutral\0003_000143.wav,3.0
Neutral\0003_000144.wav,neutral,esd,ESD/ESV\Neutral\0003_000144.wav,3.0
Neutral\0003_000145.wav,neutral,esd,ESD/ESV\Neutral\0003_000145.wav,3.0
Neutral\0003_000146.wav,neutral,esd,ESD/ESV\Neutral\0003_000146.wav,3.0
Neutral\0003_000147.wav,neutral,esd,ESD/ESV\Neutral\0003_000147.wav,3.0
Neutral\0003_000148.wav,neutral,esd,ESD/ESV\Neutral\0003_000148.wav,3.0
Neutral\0003_000149.wav,neutral,esd,ESD/ESV\Neutral\0003_000149.wav,3.0
Neutral\0003_000150.wav,neutral,esd,ESD/ESV\Neutral\0003_000150.wav,3.0
Neutral\0003_000151.wav,neutral,esd,ESD/ESV\Neutral\0003_000151.wav,3.0
Neutral\0003_000152.wav,neutral,esd,ESD/ESV\Neutral\0003_000152.wav,3.0
Neutral\0003_000153.wav,neutral,esd,ESD/ESV\Neutral\0003_000153.wav,3.0
Neutral\0003_000154.wav,neutral,esd,ESD/ESV\Neutral\0003_000154.wav,3.0
Neutral\0003_000155.wav,neutral,esd,ESD/ESV\Neutral\0003_000155.wav,3.0
Neutral\0003_000156.wav,neutral,esd,ESD/ESV\Neutral\0003_000156.wav,3.0
Neutral\0003_000157.wav,neutral,esd,ESD/ESV\Neutral\0003_000157.wav,3.0
Neutral\0003_000158.wav,neutral,esd,ESD/ESV\Neutral\0003_000158.wav,3.0
Neutral\0003_000159.wav,neutral,esd,ESD/ESV\Neutral\0003_000159.wav,3.0
Neutral\0003_000160.wav,neutral,esd,ESD/ESV\Neutral\0003_000160.wav,3.0
Neutral\0003_000161.wav,neutral,esd,ESD/ESV\Neutral\0003_000161.wav,3.0
Neutral\0003_000162.wav,neutral,esd,ESD/ESV\Neutral\0003_000162.wav,3.0
Neutral\0003_000163.wav,neutral,esd,ESD/ESV\Neutral\0003_000163.wav,3.0
Neutral\0003_000164.wav,neutral,esd,ESD/ESV\Neutral\0003_000164.wav,3.0
Neutral\0003_000165.wav,neutral,esd,ESD/ESV\Neutral\0003_000165.wav,3.0
Neutral\0003_000166.wav,neutral,esd,ESD/ESV\Neutral\0003_000166.wav,3.0
Neutral\0003_000167.wav,neutral,esd,ESD/ESV\Neutral\0003_000167.wav,3.0
Neutral\0003_000168.wav,neutral,esd,ESD/ESV\Neutral\0003_000168.wav,3.0
Neutral\0003_000169.wav,neutral,esd,ESD/ESV\Neutral\0003_000169.wav,3.0
Neutral\0003_000170.wav,neutral,esd,ESD/ESV\Neutral\0003_000170.wav,3.0
Neutral\0003_000171.wav,neutral,esd,ESD/ESV\Neutral\0003_000171.wav,3.0
Neutral\0003_000172.wav,neutral,esd,ESD/ESV\Neutral\0003_000172.wav,3.0
Neutral\0003_000173.wav,neutral,esd,ESD/ESV\Neutral\0003_000173.wav,3.0
Neutral\0003_000174.wav,neutral,esd,ESD/ESV\Neutral\0003_000174.wav,3.0
Neutral\0003_000175.wav,neutral,esd,ESD/ESV\Neutral\0003_000175.wav,3.0
Neutral\0003_000176.wav,neutral,esd,ESD/ESV\Neutral\0003_000176.wav,3.0
Neutral\0003_000177.wav,neutral,esd,ESD/ESV\Neutral\0003_000177.wav,3.0
Neutral\0003_000178.wav,neutral,esd,ESD/ESV\Neutral\0003_000178.wav,3.0
Neutral\0003_000179.wav,neutral,esd,ESD/ESV\Neutral\0003_000179.wav,3.0
Neutral\0003_000180.wav,neutral,esd,ESD/ESV\Neutral\0003_000180.wav,3.0
Neutral\0003_000181.wav,neutral,esd,ESD/ESV\Neutral\0003_000181.wav,3.0
Neutral\0003_000182.wav,neutral,esd,ESD/ESV\Neutral\0003_000182.wav,3.0
Neutral\0003_000183.wav,neutral,esd,ESD/ESV\Neutral\0003_000183.wav,3.0
Neutral\0003_000184.wav,neutral,esd,ESD/ESV\Neutral\0003_000184.wav,3.0
Neutral\0003_000185.wav,neutral,esd,ESD/ESV\Neutral\0003_000185.wav,3.0
Neutral\0003_000186.wav,neutral,esd,ESD/ESV\Neutral\0003_000186.wav,3.0
Neutral\0003_000187.wav,neutral,esd,ESD/ESV\Neutral\0003_000187.wav,3.0
Neutral\0003_000188.wav,neutral,esd,ESD/ESV\Neutral\0003_000188.wav,3.0
Neutral\0003_000189.wav,neutral,esd,ESD/ESV\Neutral\0003_000189.wav,3.0
Neutral\0003_000190.wav,neutral,esd,ESD/ESV\Neutral\0003_000190.wav,3.0
Neutral\0003_000191.wav,neutral,esd,ESD/ESV\Neutral\0003_000191.wav,3.0
Neutral\0003_000192.wav,neutral,esd,ESD/ESV\Neutral\0003_000192.wav,3.0
Neutral\0003_000193.wav,neutral,esd,ESD/ESV\Neutral\0003_000193.wav,3.0
Neutral\0003_000194.wav,neutral,esd,ESD/ESV\Neutral\0003_000194.wav,3.0
Neutral\0003_000195.wav,neutral,esd,ESD/ESV\Neutral\0003_000195.wav,3.0
Neutral\0003_000196.wav,neutral,esd,ESD/ESV\Neutral\0003_000196.wav,3.0
Neutral\0003_000197.wav,neutral,esd,ESD/ESV\Neutral\0003_000197.wav,3.0
Neutral\0003_000198.wav,neutral,esd,ESD/ESV\Neutral\0003_000198.wav,3.0
Neutral\0003_000199.wav,neutral,esd,ESD/ESV\Neutral\0003_000199.wav,3.0
Neutral\0003_000200.wav,neutral,esd,ESD/ESV\Neutral\0003_000200.wav,3.0
Neutral\0003_000201.wav,neutral,esd,ESD/ESV\Neutral\0003_000201.wav,3.0
Neutral\0003_000202.wav,neutral,esd,ESD/ESV\Neutral\0003_000202.wav,3.0
Neutral\0003_000203.wav,neutral,esd,ESD/ESV\Neutral\0003_000203.wav,3.0
Neutral\0003_000204.wav,neutral,esd,ESD/ESV\Neutral\0003_000204.wav,3.0
